Iter,Time,Reward
113,9.201765,31.698586
113,9.202027,31.326108
113,9.202291,31.666221
113,9.202564,31.347912
113,9.202831,31.559855
113,9.203092,32.852006
113,9.203354,34.462008
113,9.203616,34.966742
113,9.203878,34.505472
113,9.204137,34.015450
113,9.204399,33.534849
113,9.204661,34.581060
113,9.204967,34.202027
113,9.205236,35.293122
113,9.205501,36.098500
113,9.205765,36.753485
113,9.206029,38.180390
113,9.206293,37.766354
113,9.206555,38.501049
113,9.206836,38.053410
113,9.207140,37.927038
113,9.207474,39.021072
113,9.207983,40.012153
113,9.208484,39.502467
113,9.209117,39.650317
113,9.209736,38.961170
113,9.210359,39.898577
113,9.210849,41.703766
113,9.211361,40.979744
113,9.211871,40.245957
113,9.212379,40.645878
113,9.212900,39.866275
113,9.213368,39.361635
113,9.213857,39.676752
113,9.214276,38.924699
113,9.214676,38.131289
113,9.215084,37.336739
113,9.215542,39.041664
113,9.215999,39.567145
113,9.216409,40.355554
113,9.216835,39.813559
113,9.217254,40.494233
113,9.217649,39.516309
113,9.218042,39.359501
113,9.218468,38.701435
113,9.218864,37.663466
113,9.219257,37.317250
113,9.219646,36.379407
113,9.220047,36.050529
113,9.220461,38.042124
113,9.220898,38.066564
113,9.221377,37.018488
113,9.221875,38.552315
113,9.222378,37.622696
113,9.222906,38.676544
113,9.223408,37.430315
113,9.223835,39.223562
113,9.224129,37.935249
113,9.224405,36.622422
113,9.224896,36.303684
113,9.225408,37.280479
113,9.225916,38.930347
113,9.226433,38.483428
113,9.226940,38.961111
113,9.227429,38.340739
113,9.227916,38.383349
113,9.228392,39.505658
113,9.228833,40.165720
113,9.229261,39.966299
113,9.229696,39.980036
113,9.230117,40.122813
113,9.230545,38.512866
113,9.231010,38.526922
113,9.231509,37.591370
113,9.232012,36.425201
113,9.232512,38.974203
113,9.233026,39.732612
113,9.233473,40.126129
113,9.233775,39.807634
113,9.234055,38.136402
113,9.234396,38.155654
113,9.234853,38.285736
113,9.235361,38.486336
113,9.235865,37.740180
113,9.236371,37.713874
113,9.236902,36.208863
113,9.237525,34.353569
113,9.238155,34.097199
113,9.238782,33.624695
113,9.239388,32.812550
113,9.239986,32.910749
113,9.240631,31.600843
113,9.241271,29.792151
113,9.241898,27.678358
113,9.242494,26.198858
113,9.243129,27.917017
113,9.243726,27.630290
113,9.244210,25.425236
113,9.244687,23.633956
113,9.244994,23.652185
113,9.245329,21.541999
113,9.245818,19.248320
113,9.246322,18.616796
113,9.246820,18.920845
113,9.247332,20.267088
113,9.247837,19.758750
113,9.248366,20.536962
113,9.248880,21.179549
113,9.249395,19.416361
113,9.249887,18.230031
113,9.250352,18.230031
114,9.250787,0.000000
114,9.251462,-0.515496
114,9.251916,-0.436707
114,9.252378,-0.164783
114,9.252873,-0.204005
114,9.253390,-0.497228
114,9.253998,-0.237716
114,9.254648,-0.085771
114,9.255266,-0.013650
114,9.255900,-0.756178
114,9.256511,-0.492903
114,9.257131,-0.285169
114,9.257721,-0.295557
114,9.258220,-0.154108
114,9.258733,-0.164420
114,9.259089,0.362365
114,9.259370,0.533979
114,9.259655,0.521980
114,9.260132,0.435067
114,9.260635,0.331349
114,9.261155,0.440679
114,9.261652,0.001141
114,9.262148,0.612099
114,9.262584,0.268593
114,9.262985,0.179900
114,9.263377,0.148826
114,9.263767,0.112721
114,9.264158,0.167916
114,9.264632,0.096826
114,9.265141,0.079612
114,9.265618,0.286088
114,9.266056,0.577491
114,9.266481,0.443454
114,9.266891,1.026046
114,9.267333,2.553239
114,9.267747,3.523080
114,9.268176,3.563833
114,9.268804,3.366742
114,9.269428,3.259636
114,9.270025,3.229404
114,9.270632,3.295926
114,9.271219,3.100608
114,9.271821,3.532361
114,9.272377,3.707601
114,9.272872,4.849742
114,9.273401,4.563877
114,9.273917,5.392582
114,9.274422,5.066246
114,9.274749,5.019120
114,9.275029,6.214820
114,9.275390,6.190924
114,9.275887,7.188382
114,9.276390,7.115147
114,9.276901,7.354696
114,9.277418,8.670678
114,9.277911,8.526492
114,9.278406,9.783405
114,9.278899,9.713657
114,9.279218,10.405815
114,9.279498,10.745013
114,9.279831,11.846292
114,9.280326,11.763471
114,9.280842,11.709776
114,9.281363,11.617864
114,9.281871,13.085059
114,9.282474,13.012709
114,9.283078,13.337759
114,9.283685,13.283691
114,9.284289,14.021429
114,9.284902,14.846626
114,9.285522,15.248779
114,9.286145,16.256660
114,9.286665,17.001501
114,9.287167,16.871388
114,9.287656,17.090536
114,9.288070,16.970793
114,9.288491,17.234836
114,9.288997,17.165830
114,9.289412,17.138893
114,9.289892,17.144722
114,9.290355,16.969976
114,9.290782,18.036499
114,9.291183,17.918063
114,9.291605,18.556853
114,9.292028,18.937394
114,9.292471,18.783524
114,9.292994,18.626241
114,9.293496,18.398976
114,9.293998,18.436994
114,9.294497,18.294680
114,9.294994,18.542679
114,9.295323,18.553965
114,9.295601,18.279621
114,9.295955,18.796073
114,9.296451,19.181944
114,9.297038,18.909582
114,9.297669,19.675106
114,9.298318,21.415881
114,9.298823,21.728576
114,9.299324,22.140975
114,9.299824,22.268407
114,9.300306,22.570997
114,9.300781,22.195531
114,9.301268,22.213761
114,9.301720,22.931421
114,9.302133,24.416585
114,9.302552,24.859811
114,9.302983,24.609086
114,9.303386,25.115981
114,9.303810,24.669819
114,9.304289,24.202090
114,9.304792,26.010275
114,9.305310,25.529021
114,9.305813,26.129387
114,9.306313,27.402226
114,9.306706,27.681422
114,9.306991,29.529494
114,9.307266,30.146664
114,9.307710,29.645478
114,9.308214,30.205479
114,9.308718,31.044699
114,9.309237,30.833918
114,9.309735,30.308010
114,9.310225,29.652725
114,9.310720,29.207955
114,9.311158,30.559464
114,9.311448,30.190306
114,9.311723,31.101626
114,9.312120,30.365466
114,9.312402,31.993282
114,9.312677,31.697942
114,9.312973,32.548886
114,9.313246,32.421515
114,9.313514,32.833524
114,9.313779,31.991521
114,9.314044,32.531339
114,9.314308,33.132973
114,9.314572,32.228689
114,9.314837,31.302211
114,9.315103,31.819418
114,9.315384,33.273774
114,9.315648,32.287794
114,9.315912,31.506372
114,9.316177,31.855965
114,9.316440,31.339369
114,9.316704,33.171187
114,9.316994,34.504576
114,9.317262,34.755832
114,9.317537,35.700550
114,9.317803,37.016621
114,9.318065,37.833014
114,9.318328,38.437884
114,9.318590,37.237436
114,9.318852,36.732195
114,9.319113,37.235979
114,9.319377,38.253773
114,9.319637,38.989258
114,9.319898,39.063355
114,9.320158,38.417016
114,9.320421,39.259032
114,9.320682,40.607171
114,9.320964,39.518279
114,9.321231,38.264207
114,9.321502,39.081884
114,9.321767,39.818452
114,9.322032,40.288800
114,9.322298,39.909187
114,9.322565,39.532822
114,9.322827,39.739414
114,9.323091,39.806292
114,9.323354,38.203747
114,9.323621,37.466716
114,9.323889,38.421365
114,9.324155,38.319205
114,9.324419,38.519956
114,9.324684,37.425975
114,9.325012,35.690241
114,9.325529,34.872495
114,9.326038,34.724690
114,9.326464,33.919467
114,9.326739,32.951945
114,9.327008,32.966041
114,9.327274,33.419801
114,9.327540,31.497770
114,9.327804,29.720886
114,9.328069,29.197541
114,9.328333,27.303956
114,9.328597,26.310246
114,9.328859,26.748212
114,9.329153,25.660292
114,9.329419,24.700840
114,9.329685,22.918608
114,9.329950,22.130809
114,9.330214,20.466351
114,9.330478,18.957809
114,9.330742,16.887915
114,9.331003,14.837146
114,9.331265,14.758739
114,9.331527,12.477290
114,9.331805,12.014612
114,9.332071,13.656218
114,9.332334,11.664180
114,9.332663,9.609518
114,9.333068,9.338623
114,9.333348,10.072572
114,9.333615,8.728403
114,9.333883,8.376544
114,9.334148,8.376544
115,9.334388,0.000000
115,9.334790,-0.763421
115,9.335063,-1.083685
115,9.335335,-1.330457
115,9.335605,-1.366430
115,9.335876,-0.586981
115,9.336142,-1.095970
115,9.336407,-1.287944
115,9.336671,-1.606103
115,9.337011,-0.501249
115,9.337286,-0.783090
115,9.337553,-0.747535
115,9.337817,0.016447
115,9.338081,0.245588
115,9.338344,-0.248783
115,9.338635,-0.303380
115,9.338903,-0.036158
115,9.339168,-0.048553
115,9.339433,0.454901
115,9.339707,0.040993
115,9.339974,0.500153
115,9.340240,0.179889
115,9.340508,0.045605
115,9.340771,0.429906
115,9.341059,0.416418
115,9.341326,0.201362
115,9.341593,0.096213
115,9.341859,0.621848
115,9.342124,1.426060
115,9.342389,1.410683
115,9.342653,1.937197
115,9.342917,1.840081
115,9.343180,2.612775
115,9.343444,2.912639
115,9.343706,2.932992
115,9.343967,3.470401
115,9.344229,3.514401
115,9.344490,3.419429
115,9.344750,3.533841
115,9.345024,3.387788
115,9.345287,3.321709
115,9.345547,3.471420
115,9.345809,3.306651
115,9.346082,3.333221
115,9.346346,4.506503
115,9.346627,4.948828
115,9.346896,4.950375
115,9.347160,4.949331
115,9.347423,4.912543
115,9.347686,5.536706
115,9.347949,5.649169
115,9.348212,6.224129
115,9.348475,6.442266
115,9.348737,6.406055
115,9.349031,7.415705
115,9.349301,7.257271
115,9.349599,7.046751
115,9.349869,7.341997
115,9.350146,8.409147
115,9.350413,8.679289
115,9.350675,9.198267
115,9.350936,9.613186
115,9.351198,9.561103
115,9.351458,10.693252
115,9.351719,11.222538
115,9.351977,11.116471
115,9.352239,11.149445
115,9.352498,11.660053
115,9.352759,12.419732
115,9.353037,12.682358
115,9.353301,14.399590
115,9.353584,14.322791
115,9.353858,14.486834
115,9.354121,14.380163
115,9.354383,14.374413
115,9.354645,14.361309
115,9.354908,14.386741
115,9.355169,15.526762
115,9.355432,15.467926
115,9.355694,16.819463
115,9.355957,16.733944
115,9.356218,16.828682
115,9.356492,16.805535
115,9.356757,18.563655
115,9.357038,18.430582
115,9.357303,18.290981
115,9.357569,19.262140
115,9.357831,19.697638
115,9.358138,20.191002
115,9.358513,20.147726
115,9.358796,20.298932
115,9.359120,20.202944
115,9.359470,20.086676
115,9.359828,21.573615
115,9.360179,21.445924
115,9.360456,21.375116
115,9.360727,21.323713
115,9.361023,21.166462
115,9.361295,21.069280
115,9.361562,20.841100
115,9.361830,20.757837
115,9.362092,21.776680
115,9.362358,21.645904
115,9.362619,21.467279
115,9.362881,22.353091
115,9.363192,22.070374
115,9.363463,22.276791
115,9.363727,23.240793
115,9.363992,23.807135
115,9.364255,24.844053
115,9.364519,24.736181
115,9.364783,26.341329
115,9.365070,26.183460
115,9.365335,27.194631
115,9.365597,27.618891
115,9.365861,27.414240
115,9.366122,29.138873
115,9.366385,28.781318
115,9.366649,31.048375
115,9.366923,30.655144
115,9.367193,30.440967
115,9.367472,32.267748
115,9.367738,32.172677
115,9.368003,31.718292
115,9.368267,31.276053
115,9.368529,30.883156
115,9.368792,31.656454
115,9.369095,31.349104
115,9.369369,31.484711
115,9.369640,30.943099
115,9.370085,31.713640
115,9.370623,31.715495
115,9.371005,31.758958
115,9.371419,31.501779
115,9.371721,33.237816
115,9.371997,33.148349
115,9.372428,33.288261
115,9.373043,33.367481
115,9.373664,33.529034
115,9.374301,32.838121
115,9.374897,32.542870
115,9.375193,34.840948
115,9.375471,34.340119
115,9.375744,33.813092
115,9.376012,33.195601
115,9.376302,32.398801
115,9.376574,33.201303
115,9.376845,32.842288
115,9.377337,33.038726
115,9.377702,34.340373
115,9.377982,33.452453
115,9.378258,32.659102
115,9.378532,31.727144
115,9.378803,32.454259
115,9.379072,32.512238
115,9.379343,33.441055
115,9.379611,32.622491
115,9.379880,32.913882
115,9.380146,31.861469
115,9.380413,31.187434
115,9.380681,30.772462
115,9.381042,29.696546
115,9.381622,28.547846
115,9.382159,29.825211
115,9.382764,29.705075
115,9.383374,30.151880
115,9.383977,30.955126
115,9.384595,30.449221
115,9.385221,32.709415
115,9.385750,35.426849
115,9.386351,37.976488
115,9.386842,36.649698
115,9.387295,35.757222
115,9.387745,37.036275
115,9.388196,37.053607
115,9.388649,38.096225
115,9.389030,38.894213
115,9.389384,39.003871
115,9.389664,39.715439
115,9.389930,39.238906
115,9.390197,39.646358
115,9.390463,38.460690
115,9.390727,40.253964
115,9.390994,42.357533
115,9.391273,42.065222
115,9.391539,40.424076
115,9.391804,39.143045
115,9.392065,38.073255
115,9.392328,36.925125
115,9.392737,35.764264
115,9.393111,35.911730
115,9.393382,34.580618
115,9.393646,34.740662
115,9.393910,33.572028
115,9.394173,33.914963
115,9.394437,33.690360
115,9.394713,34.717360
115,9.394979,33.967662
115,9.395243,32.221668
115,9.395635,32.376912
115,9.396184,30.799777
115,9.396772,29.248049
115,9.397364,28.287519
115,9.397947,28.214440
115,9.398483,27.869717
115,9.399068,25.911755
115,9.399667,23.768773
115,9.400163,23.064023
115,9.400623,22.700196
115,9.401037,20.952178
115,9.401319,18.964125
115,9.401591,17.360978
115,9.401926,18.588339
115,9.402197,16.820659
115,9.402525,16.794447
115,9.402797,17.515270
115,9.403064,16.301342
115,9.403332,14.718847
115,9.403656,12.379761
115,9.403936,11.456398
115,9.404207,9.514698
115,9.404476,9.514698
116,9.404718,0.000000
116,9.405171,-0.971754
116,9.405448,-0.588591
116,9.405782,-0.373386
116,9.406059,-0.280383
116,9.406328,-0.313526
116,9.406597,-0.639416
116,9.406863,-0.224233
116,9.407191,-0.792740
116,9.407498,-1.005125
116,9.408018,-0.731562
116,9.408486,-0.749008
116,9.408981,-1.076058
116,9.409559,-0.722397
116,9.410179,-0.240533
116,9.410810,-0.261206
116,9.411432,-0.262621
116,9.412076,0.082965
116,9.412712,0.424719
116,9.413368,0.845156
116,9.414007,0.837914
116,9.414567,0.779089
116,9.414856,0.945290
116,9.415130,1.082913
116,9.415401,0.622418
116,9.415694,0.810629
116,9.415969,0.775422
116,9.416235,0.854954
116,9.416502,0.820331
116,9.416805,0.678035
116,9.417274,0.646734
116,9.417744,0.628654
116,9.418030,0.512998
116,9.418305,0.425251
116,9.418589,0.613962
116,9.418883,1.278709
116,9.419152,1.773419
116,9.419418,1.614355
116,9.419685,2.517638
116,9.419950,2.569303
116,9.420214,2.371909
116,9.420478,2.099439
116,9.420743,2.120230
116,9.421056,2.083783
116,9.421327,3.515086
116,9.421591,3.449124
116,9.421857,3.586845
116,9.422120,3.857048
116,9.422381,4.355824
116,9.422652,4.987744
116,9.422920,4.760050
116,9.423187,4.696954
116,9.423455,4.639123
116,9.423722,5.317706
116,9.424052,6.519701
116,9.424635,8.346504
116,9.425253,8.153744
116,9.425853,9.471945
116,9.426454,10.667946
116,9.427067,11.830862
116,9.427615,12.689019
116,9.428196,12.650645
116,9.428758,13.357353
116,9.429112,13.543033
116,9.429384,13.830820
116,9.429651,14.490321
116,9.429919,15.294119
116,9.430184,15.446151
116,9.430448,15.478120
116,9.430710,16.042418
116,9.430972,16.570644
116,9.431236,16.647222
116,9.431499,16.676833
116,9.431762,17.363565
116,9.432022,17.798027
116,9.432284,18.956961
116,9.432546,19.658814
116,9.432822,19.615203
116,9.433153,19.481039
116,9.433421,20.606714
116,9.433685,21.018818
116,9.433949,21.145232
116,9.434212,22.184753
116,9.434472,22.318419
116,9.434735,22.916355
116,9.434997,22.753725
116,9.435258,23.050755
116,9.435519,23.641962
116,9.435795,23.769056
116,9.436059,24.717634
116,9.436321,25.992981
116,9.436584,25.858278
116,9.436937,26.961198
116,9.437209,26.903947
116,9.437473,27.408034
116,9.437736,27.625970
116,9.437998,29.556034
116,9.438259,30.191361
116,9.438546,30.533985
116,9.438813,30.319546
116,9.439257,30.303532
116,9.439779,30.667673
116,9.440282,30.404476
116,9.440871,30.130460
116,9.441354,30.592092
116,9.441803,32.558327
116,9.442250,33.589500
116,9.442697,34.789111
116,9.443142,34.920205
116,9.443586,34.665844
116,9.444031,35.030133
116,9.444476,36.131311
116,9.444947,35.903808
116,9.445396,36.931097
116,9.445844,37.305885
116,9.446290,38.476813
116,9.446737,38.092446
116,9.447183,38.172306
116,9.447629,38.340705
116,9.448075,38.582236
116,9.448522,39.918119
116,9.448960,41.676327
116,9.449233,42.314354
116,9.449502,42.784917
116,9.449768,43.935312
116,9.450033,43.460535
116,9.450298,43.152233
116,9.450561,43.024905
116,9.450838,46.360868
116,9.451105,47.828891
116,9.451370,48.671697
116,9.451633,48.125169
116,9.451895,48.843544
116,9.452157,48.815490
116,9.452419,48.448323
116,9.452681,47.964863
116,9.452998,48.134917
116,9.453449,47.532517
116,9.453800,47.063065
116,9.454069,46.567294
116,9.454333,46.926540
116,9.454596,46.595272
116,9.454860,48.943824
116,9.455123,48.283899
116,9.455395,48.654023
116,9.455660,48.691081
116,9.455924,50.256054
116,9.456186,49.779605
116,9.456448,49.746629
116,9.456708,49.771663
116,9.457006,50.230272
116,9.457284,50.837331
116,9.457552,51.222314
116,9.457821,52.226951
116,9.458087,53.993297
116,9.458349,53.731520
116,9.458611,53.148971
116,9.458872,53.184018
116,9.459134,52.287620
116,9.459394,54.087584
116,9.459656,53.953986
116,9.459913,54.015825
116,9.460174,54.496092
116,9.460433,55.703132
116,9.460694,56.541688
116,9.460975,56.378753
116,9.461240,57.376277
116,9.461501,57.489870
116,9.461763,56.567828
116,9.462024,56.790874
116,9.462287,57.274587
116,9.462547,58.480374
116,9.462807,57.235388
116,9.463068,57.143282
116,9.463329,56.146003
116,9.463600,54.832498
116,9.463864,53.865463
116,9.464128,52.625637
116,9.464392,52.387033
116,9.464665,51.220820
116,9.464994,50.539340
116,9.465486,49.083996
116,9.465998,48.760720
116,9.466564,50.000548
116,9.467168,49.192782
116,9.467775,48.523932
116,9.468382,47.923775
116,9.468984,49.296149
116,9.469559,50.679680
116,9.470155,49.498169
116,9.470774,48.748823
116,9.471348,47.198242
116,9.471933,45.897938
116,9.472532,44.385510
116,9.472987,43.464184
116,9.473294,42.254848
116,9.473563,41.429976
116,9.473830,43.687156
116,9.474093,42.752077
116,9.474355,41.416133
116,9.474618,41.723739
116,9.474883,39.947944
116,9.475145,39.998500
116,9.475410,40.116207
116,9.475671,39.640702
116,9.475934,37.628048
116,9.476196,36.625661
116,9.476458,34.788959
116,9.476720,34.934222
116,9.477023,33.185739
116,9.477291,33.520816
116,9.477555,32.294620
116,9.477818,30.992852
116,9.478081,29.792667
116,9.478357,27.949359
116,9.478621,27.494699
116,9.478885,25.529474
116,9.479147,23.241889
116,9.479408,23.197481
116,9.479670,21.035344
116,9.479930,19.483481
116,9.480192,19.085667
116,9.480450,17.335710
116,9.480860,15.649167
116,9.481170,15.649167
117,9.481410,0.000000
117,9.481813,-1.212635
117,9.482086,-1.457187
117,9.482356,-1.778168
117,9.482621,-1.327559
117,9.482894,-1.338051
117,9.483162,-1.250493
117,9.483586,-0.723331
117,9.484094,-0.367605
117,9.484699,-0.378513
117,9.485293,-0.336838
117,9.485844,-0.279571
117,9.486438,-0.403363
117,9.487002,-0.414191
117,9.487464,-0.014902
117,9.487731,0.604343
117,9.488000,1.027073
117,9.488266,1.003831
117,9.488533,0.396600
117,9.488795,0.384175
117,9.489082,0.306354
117,9.489352,0.335128
117,9.489623,0.190686
117,9.489891,0.319740
117,9.490157,0.387169
117,9.490422,0.567091
117,9.490685,-0.207968
117,9.490949,0.133832
117,9.491219,0.270263
117,9.491492,0.251791
117,9.491763,0.177334
117,9.492036,0.492883
117,9.492306,0.440499
117,9.492579,0.125808
117,9.492850,0.520390
117,9.493173,1.034957
117,9.493445,1.120167
117,9.493710,1.274205
117,9.493971,0.831014
117,9.494232,1.503271
117,9.494493,1.471092
117,9.494753,1.949647
117,9.495014,2.206469
117,9.495273,1.972233
117,9.495532,1.708613
117,9.495792,2.853278
117,9.496053,3.292859
117,9.496313,3.114610
117,9.496574,3.274567
117,9.496835,3.252420
117,9.497305,3.091983
117,9.497891,3.426649
117,9.498500,3.339989
117,9.499103,4.112268
117,9.499681,4.052841
117,9.500286,4.024555
117,9.500856,4.384547
117,9.501445,3.977784
117,9.501895,3.892746
117,9.502344,3.763237
117,9.502791,3.776092
117,9.503238,4.897884
117,9.503684,4.817893
117,9.504128,4.705911
117,9.504572,4.608434
117,9.504988,4.397692
117,9.505258,4.264823
117,9.505522,5.140991
117,9.505786,5.397541
117,9.506048,5.734328
117,9.506311,6.208647
117,9.506574,6.298712
117,9.506835,6.126490
117,9.507095,5.992973
117,9.507386,5.854574
117,9.507652,5.787587
117,9.507914,6.290263
117,9.508186,6.872246
117,9.508450,6.722554
117,9.508716,6.569075
117,9.509021,8.306113
117,9.509293,9.364150
117,9.509559,9.733788
117,9.509823,11.384131
117,9.510086,11.205058
117,9.510350,11.093571
117,9.510615,10.911040
117,9.510880,10.704166
117,9.511143,11.166147
117,9.511403,11.560158
117,9.511666,11.624913
117,9.511927,11.683687
117,9.512187,11.505686
117,9.512658,12.467843
117,9.513256,12.389528
117,9.513844,12.479557
117,9.514417,12.854186
117,9.514974,12.555719
117,9.515561,13.478370
117,9.516165,14.129831
117,9.516532,15.785429
117,9.516798,16.596367
117,9.517087,16.434763
117,9.517352,16.236483
117,9.517617,16.798843
117,9.517881,16.701946
117,9.518145,16.318806
117,9.518407,17.629653
117,9.518683,17.394785
117,9.518948,17.730442
117,9.519210,18.859304
117,9.519473,20.391128
117,9.519737,20.860243
117,9.519997,21.890758
117,9.520260,22.458908
117,9.520532,22.036145
117,9.520797,21.680580
117,9.521103,21.647037
117,9.521370,22.284444
117,9.521631,23.527242
117,9.521894,23.647845
117,9.522157,23.185023
117,9.522420,23.534782
117,9.522681,26.164731
117,9.522943,25.936520
117,9.523203,25.803161
117,9.523465,25.946744
117,9.523725,27.407862
117,9.523984,27.431798
117,9.524244,27.510063
117,9.524504,29.745166
117,9.524763,30.718210
117,9.525045,30.088697
117,9.525311,29.578207
117,9.525573,30.830994
117,9.525834,30.331723
117,9.526095,31.263710
117,9.526355,31.434396
117,9.526613,31.560010
117,9.527085,31.810740
117,9.527678,32.513293
117,9.528230,31.685532
117,9.528805,33.637248
117,9.529289,33.300749
117,9.529740,34.212838
117,9.530188,34.499447
117,9.530635,34.526704
117,9.531082,36.165883
117,9.531529,35.640780
117,9.531977,34.985125
117,9.532424,35.564603
117,9.532872,34.543288
117,9.533237,34.525325
117,9.533506,33.460434
117,9.533771,33.627870
117,9.534035,33.736795
117,9.534298,33.919132
117,9.534561,34.443068
117,9.534822,35.438334
117,9.535097,36.252756
117,9.535360,37.913795
117,9.535621,37.609125
117,9.535882,36.480904
117,9.536142,36.158204
117,9.536400,38.281522
117,9.536660,38.293876
117,9.536993,37.486636
117,9.537262,38.556662
117,9.537524,37.231999
117,9.537787,35.974951
117,9.538050,36.302802
117,9.538466,36.157978
117,9.538793,36.006904
117,9.539058,35.114739
117,9.539322,35.147235
117,9.539584,36.846507
117,9.539845,40.127841
117,9.540108,39.276532
117,9.540383,39.439717
117,9.540649,37.858084
117,9.540933,38.700225
117,9.541200,37.090734
117,9.541463,36.475016
117,9.541724,37.820056
117,9.541998,36.540562
117,9.542263,34.796027
117,9.542525,33.262429
117,9.542788,32.463540
117,9.543049,30.734500
117,9.543311,30.539630
117,9.543575,29.811410
117,9.543835,28.396199
117,9.544099,26.474629
117,9.544360,29.948267
117,9.544651,31.252248
117,9.544940,29.998504
117,9.545214,28.769800
117,9.545479,27.170479
117,9.545746,25.265277
117,9.546006,27.761186
117,9.546268,25.960922
117,9.546530,24.173817
117,9.546794,22.290675
117,9.547070,20.254603
117,9.547334,18.628141
117,9.547600,18.539589
117,9.547864,18.819953
117,9.548126,16.879814
117,9.548388,15.414548
117,9.548652,16.166923
117,9.548954,14.859670
117,9.549226,15.596366
117,9.549490,14.659956
117,9.549754,13.362057
117,9.550020,13.098779
117,9.550308,11.939444
117,9.550577,10.844209
117,9.550840,9.477164
117,9.551104,6.963390
117,9.551366,6.963390
118,9.551605,0.000000
118,9.552003,-0.142767
118,9.552273,-0.155667
118,9.552694,-0.899425
118,9.553180,-1.311658
118,9.553774,-1.856596
118,9.554309,-1.868523
118,9.554879,-1.903774
118,9.555479,-1.525246
118,9.556082,-1.254406
118,9.556674,-1.470388
118,9.557234,-0.944893
118,9.557858,-0.956711
118,9.558457,-0.906747
118,9.559027,-0.824329
118,9.559638,-0.927750
118,9.560241,-1.317788
118,9.560752,-1.329072
118,9.561235,-0.968444
118,9.561688,-0.833498
118,9.562137,-0.619999
118,9.562599,-0.631523
118,9.563047,-0.142637
118,9.563395,0.171631
118,9.563664,-0.216173
118,9.563928,-0.440216
118,9.564192,-0.435959
118,9.564455,0.506753
118,9.564719,0.651783
118,9.565079,0.969319
118,9.565541,0.948831
118,9.565990,0.528260
118,9.566427,0.977980
118,9.566866,0.924858
118,9.567303,0.974886
118,9.567742,1.614260
118,9.568183,1.533969
118,9.568671,2.421887
118,9.569209,2.401696
118,9.569716,3.376574
118,9.570213,3.381639
118,9.570722,3.615823
118,9.571333,3.456566
118,9.571916,4.555346
118,9.572557,4.797092
118,9.573189,5.111346
118,9.573818,5.276663
118,9.574431,5.251051
118,9.575016,5.409551
118,9.575640,5.524862
118,9.576190,6.329571
118,9.576493,6.757755
118,9.576801,6.682382
118,9.577195,7.600682
118,9.577477,8.008099
118,9.577752,8.169637
118,9.578099,8.143519
118,9.578374,9.255719
118,9.578686,10.007489
118,9.578961,9.978210
118,9.579231,9.937625
118,9.579497,9.894393
118,9.579837,10.368972
118,9.580121,10.547771
118,9.580387,10.999549
118,9.580653,10.871375
118,9.580960,11.933198
118,9.581233,11.928362
118,9.581500,12.051015
118,9.581765,12.062010
118,9.582030,13.180149
118,9.582294,13.503229
118,9.582560,13.436372
118,9.582821,13.808911
118,9.583086,14.895911
118,9.583349,14.842844
118,9.583613,15.361139
118,9.583873,15.381471
118,9.584135,16.700182
118,9.584396,17.930925
118,9.584659,19.432645
118,9.584942,20.068224
118,9.585209,20.343460
118,9.585474,20.241165
118,9.585803,20.258125
118,9.586256,20.149615
118,9.586845,21.242611
118,9.587389,21.356646
118,9.588003,21.424018
118,9.588582,21.587999
118,9.589191,21.443661
118,9.589792,22.410180
118,9.590167,23.201714
118,9.590440,24.485808
118,9.590705,24.331486
118,9.590969,25.674291
118,9.591234,26.409468
118,9.591496,27.427178
118,9.591758,27.932591
118,9.592018,27.765418
118,9.592279,29.264084
118,9.592540,29.152277
118,9.592803,29.057273
118,9.593092,30.110754
118,9.593361,29.927631
118,9.593623,30.105488
118,9.593887,30.116743
118,9.594146,29.979953
118,9.594409,31.245176
118,9.594681,31.866792
118,9.594947,31.651838
118,9.595213,31.633080
118,9.595479,32.058898
118,9.595743,33.092348
118,9.596009,32.875857
118,9.596273,33.302875
118,9.596539,33.096457
118,9.596804,33.192492
118,9.597126,32.894118
118,9.597396,32.584471
118,9.597663,32.424429
118,9.597928,32.605862
118,9.598192,34.137661
118,9.598455,34.872190
118,9.598717,36.821745
118,9.598983,38.829948
118,9.599247,39.238283
118,9.599528,39.044204
118,9.599831,39.650205
118,9.600132,39.336971
118,9.600465,39.208082
118,9.601078,38.793775
118,9.601647,39.315834
118,9.602253,39.329959
118,9.602852,40.223253
118,9.603446,40.879268
118,9.603990,40.408404
118,9.604601,42.559250
118,9.605144,42.280297
118,9.605598,42.464224
118,9.606049,42.302035
118,9.606439,43.139595
118,9.606716,43.560089
118,9.606985,43.125213
118,9.607267,42.557413
118,9.607537,42.669959
118,9.607803,43.779959
118,9.608078,43.194777
118,9.608344,43.576749
118,9.608610,44.280143
118,9.608876,44.634395
118,9.609408,45.638586
118,9.609699,45.838473
118,9.609969,46.183811
118,9.610240,46.010518
118,9.610505,45.460857
118,9.610769,46.283588
118,9.611034,45.835923
118,9.611296,47.629132
118,9.611560,49.193282
118,9.611822,51.011148
118,9.612084,50.705635
118,9.612345,50.586901
118,9.612703,49.829454
118,9.613089,49.476347
118,9.613401,49.065780
118,9.613699,48.150736
118,9.613970,47.287276
118,9.614241,47.601498
118,9.614506,49.396852
118,9.614772,48.660666
118,9.615298,50.814352
